game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
d2286943-38f1-44d8-9a71-38b0d9666674,835,Corus A,Wijk aan Zee NED,2008.01.25,11,"Carlsen,M","Anand,V",0-1,2733,,2799,,,,"Anand,V",2799,"Carlsen,M",2733,66,B84,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
fc829acb-f1a8-45e2-b266-d35085f64dc4,836,Corus A,Wijk aan Zee NED,2008.01.26,12,"Kramnik,V","Carlsen,M",0-1,2799,,2733,,,,"Carlsen,M",2733,"Kramnik,V",2799,-66,A30,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
82007923-1144-4c94-b35d-cc7a4686ebb3,837,Corus A,Wijk aan Zee NED,2008.01.27,13,"Carlsen,M","Radjabov,T",1/2-1/2,2733,,2735,,,,draw,,draw,,0,A48,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
ea56ee8b-e92a-4dd3-86de-5127542a8478,838,Bundesliga 2007-8,Solingen GER,2008.02.09,8,"Carlsen,M","Jussupow,Ar",1/2-1/2,2733,,2585,,,,draw,,draw,,0,D61,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
b26a74d6-c029-4215-935a-bd61c059e40a,839,Bundesliga 2007-8,Solingen GER,2008.02.10,9,"Bartel,Mat","Carlsen,M",0-1,2613,,2733,,,,"Carlsen,M",2733,"Bartel,Mat",2613,120,B30,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
44eb0f46-9105-413c-ab75-763b57d7a817,840,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.15,1,"Carlsen,M","Ivanchuk,V",1/2-1/2,2733,,2751,,,,draw,,draw,,0,B90,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
952cc339-7b4b-4b30-8ce0-6a6e8e651e3d,841,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.16,2,"Shirov,A","Carlsen,M",1/2-1/2,2755,,2733,,,,draw,,draw,,0,B42,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
e9532a90-5e5b-4c49-a84d-223fadf947f0,842,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.17,3,"Carlsen,M","Anand,V",0-1,2733,,2799,,,,"Anand,V",2799,"Carlsen,M",2733,66,D43,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
cd414c2a-ae53-4070-9e9b-79f90fd1b76f,843,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.19,4,"Carlsen,M","Leko,P",1/2-1/2,2733,,2753,,,,draw,,draw,,0,E32,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
061f95e1-cec4-4246-9798-7983e50fee5d,844,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.20,5,"Topalov,V","Carlsen,M",0-1,2780,,2733,,,,"Carlsen,M",2733,"Topalov,V",2780,-47,B04,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
a6d102f7-430d-4809-a0a1-8a364f19b180,845,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.22,6,"Radjabov,T","Carlsen,M",1-0,2735,,2733,,,,"Radjabov,T",2735,"Carlsen,M",2733,2,C65,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
cce255b8-1870-41f1-88d0-8cbea52a5f80,846,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.23,7,"Carlsen,M","Aronian,L",1-0,2733,,2739,,,,"Carlsen,M",2733,"Aronian,L",2739,-6,C88,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
67b1d48b-249f-4b38-a11a-c421dcf61edc,847,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.28,8,"Ivanchuk,V","Carlsen,M",0-1,2751,,2733,,,,"Carlsen,M",2733,"Ivanchuk,V",2751,-18,C67,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
e14a0a76-ff2f-473d-a11c-b5c449cdbe17,848,XXV SuperGM,Morelia/Linares MEX/ESP,2008.02.29,9,"Carlsen,M","Shirov,A",1-0,2733,,2755,,,,"Carlsen,M",2733,"Shirov,A",2755,-22,C78,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
e65459e8-2ce3-4b62-be5c-fdd7a187b660,849,XXV SuperGM,Morelia/Linares MEX/ESP,2008.03.01,10,"Anand,V","Carlsen,M",1/2-1/2,2799,,2733,,,,draw,,draw,,0,B33,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
718c4292-007f-41ae-93be-57f6d5c69075,850,XXV SuperGM,Morelia/Linares MEX/ESP,2008.03.03,11,"Leko,P","Carlsen,M",1-0,2753,,2733,,,,"Leko,P",2753,"Carlsen,M",2733,20,B33,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
e6f11187-11fb-4474-b018-98aa4ecf1456,851,XXV SuperGM,Morelia/Linares MEX/ESP,2008.03.04,12,"Carlsen,M","Topalov,V",1-0,2733,,2780,,,,"Carlsen,M",2733,"Topalov,V",2780,-47,A28,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
686fa9cc-7bb3-41f3-a62f-1bc1a20bfba4,852,XXV SuperGM,Morelia/Linares MEX/ESP,2008.03.06,13,"Aronian,L","Carlsen,M",1/2-1/2,2739,,2733,,,,draw,,draw,,0,E17,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
b2541ad4-86b1-4ce9-b88e-23e253a8d26f,853,XXV SuperGM,Morelia/Linares MEX/ESP,2008.03.07,14,"Carlsen,M","Radjabov,T",1/2-1/2,2733,,2735,,,,draw,,draw,,0,C63,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
8fce3e2e-8ab0-471a-b130-351f5486eae5,854,Amber Blindfold,Nice FRA,2008.03.15,1,"Carlsen,M","Ivanchuk,V",0-1,2733,,2751,,,,"Ivanchuk,V",2751,"Carlsen,M",2733,18,C80,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
e55aedc2-480e-47b0-8bda-ef6d69f1011c,855,Amber Rapid,Nice FRA,2008.03.15,1,"Ivanchuk,V","Carlsen,M",1/2-1/2,2751,,2733,,,,draw,,draw,,0,B22,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
c29ad2b3-5281-45b7-96c9-b69f0f98b2a2,856,Amber Blindfold,Nice FRA,2008.03.16,2,"Van Wely,L","Carlsen,M",0-1,2681,,2733,,,,"Carlsen,M",2733,"Van Wely,L",2681,52,E36,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
7e04ed63-528d-4796-9395-cbc8e1cff04e,857,Amber Rapid,Nice FRA,2008.03.16,2,"Carlsen,M","Van Wely,L",1-0,2733,,2681,,,,"Carlsen,M",2733,"Van Wely,L",2681,52,D43,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
bf7f8df1-9f46-4bbf-bd06-da40298d4c6a,858,Amber Rapid,Nice FRA,2008.03.17,3,"Karjakin,Sergey","Carlsen,M",1-0,2732,,2733,,,,"Karjakin,Sergey",2732,"Carlsen,M",2733,-1,B04,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
af0dffda-42a9-40ff-8d8a-f6e6dc20a73e,859,Amber Blindfold,Nice FRA,2008.03.17,3,"Carlsen,M","Karjakin,Sergey",1-0,2733,,2732,,,,"Carlsen,M",2733,"Karjakin,Sergey",2732,1,B92,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
3b78ac12-6908-49a1-8063-fdcee879b8dc,860,Amber Rapid,Nice FRA,2008.03.18,4,"Carlsen,M","Aronian,L",0-1,2733,,2739,,,,"Aronian,L",2739,"Carlsen,M",2733,6,C67,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
23d274c0-cbdf-4734-8868-906da3314520,861,Amber Blindfold,Nice FRA,2008.03.18,4,"Aronian,L","Carlsen,M",1/2-1/2,2739,,2733,,,,draw,,draw,,0,E06,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
fe19556f-a0ac-4ec0-9e9b-eb19a9719d9f,862,Amber Rapid,Nice FRA,2008.03.20,5,"Gelfand,B","Carlsen,M",1/2-1/2,2737,,2733,,,,draw,,draw,,0,E17,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
c77aa3cf-2d14-43e0-83c4-917ab11af1e5,863,Amber Blindfold,Nice FRA,2008.03.20,5,"Carlsen,M","Gelfand,B",1-0,2733,,2737,,,,"Carlsen,M",2733,"Gelfand,B",2737,-4,B90,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
97df7a7d-7567-4d83-b701-e1296625a65d,864,Amber Blindfold,Nice FRA,2008.03.21,6,"Carlsen,M","Topalov,V",1/2-1/2,2733,,2780,,,,draw,,draw,,0,B13,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
6dd4c152-cb70-4e56-8bf1-a0a23349d034,865,Amber Rapid,Nice FRA,2008.03.21,6,"Topalov,V","Carlsen,M",1/2-1/2,2780,,2733,,,,draw,,draw,,0,E00,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
f3601901-5322-478b-97df-26c37fc3e02f,866,Amber Rapid,Nice FRA,2008.03.22,7,"Carlsen,M","Anand,V",1-0,2733,,2799,,,,"Carlsen,M",2733,"Anand,V",2799,-66,A20,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
81e1efb8-3077-4128-90f7-9eecce460a6e,867,Amber Blindfold,Nice FRA,2008.03.22,7,"Anand,V","Carlsen,M",1-0,2799,,2733,,,,"Anand,V",2799,"Carlsen,M",2733,66,B04,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
b8eb2ca7-1175-40a8-8506-376c14f3bc7c,868,Amber Rapid,Nice FRA,2008.03.23,8,"Mamedyarov,S","Carlsen,M",0-1,2760,,2733,,,,"Carlsen,M",2733,"Mamedyarov,S",2760,-27,E12,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
c0ab5148-d2d2-4339-8eb7-76382d86827c,869,Amber Blindfold,Nice FRA,2008.03.23,8,"Carlsen,M","Mamedyarov,S",1-0,2733,,2760,,,,"Carlsen,M",2733,"Mamedyarov,S",2760,-27,B46,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
ca682efe-0f67-4744-8c21-6d1d6259f6e3,870,Amber Blindfold,Nice FRA,2008.03.25,9,"Kramnik,V","Carlsen,M",1-0,2799,,2733,,,,"Kramnik,V",2799,"Carlsen,M",2733,66,E17,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
8f95bd5c-3768-42d7-bb42-de585d75f9fa,871,Amber Rapid,Nice FRA,2008.03.25,9,"Carlsen,M","Kramnik,V",1/2-1/2,2733,,2799,,,,draw,,draw,,0,C42,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
1143c26f-0fef-41f0-8827-c46040f0ca3a,872,Amber Blindfold,Nice FRA,2008.03.26,10,"Carlsen,M","Leko,P",1/2-1/2,2733,,2753,,,,draw,,draw,,0,C88,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
a13d8e19-4170-49f6-b47f-21ba244f7720,873,Amber Rapid,Nice FRA,2008.03.26,10,"Leko,P","Carlsen,M",1/2-1/2,2753,,2733,,,,draw,,draw,,0,B42,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
2983bf06-46ce-4e3e-9ede-2fb0729a1b0c,874,Amber Blindfold,Nice FRA,2008.03.27,11,"Morozevich,A","Carlsen,M",1/2-1/2,2765,,2733,,,,draw,,draw,,0,C45,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
73541e81-c0d6-4a6e-8ca8-154a079119cd,875,Amber Rapid,Nice FRA,2008.03.27,11,"Carlsen,M","Morozevich,A",1/2-1/2,2733,,2765,,,,draw,,draw,,0,B13,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
ca6fba13-962f-4db2-ab64-cb42217eff94,876,FIDE GP,Baku AZE,2008.04.21,1,"Carlsen,M",Wang Yue,1/2-1/2,2765,,2689,,,,draw,,draw,,0,C65,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
9c6f71af-7b7d-4add-adae-d2d320dd6fdc,877,FIDE GP,Baku AZE,2008.04.22,2,"Svidler,P","Carlsen,M",1/2-1/2,2746,,2765,,,,draw,,draw,,0,C80,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
0f060647-8f4a-40e9-9b66-c4794348a3f1,878,FIDE GP,Baku AZE,2008.04.23,3,"Carlsen,M","Inarkiev,E",1-0,2765,,2684,,,,"Carlsen,M",2765,"Inarkiev,E",2684,81,A48,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
e0c00a5b-9e02-4792-8929-45b0c8539b7e,879,FIDE GP,Baku AZE,2008.04.24,4,"Mamedyarov,S","Carlsen,M",1-0,2752,,2765,,,,"Mamedyarov,S",2752,"Carlsen,M",2765,-13,E17,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
ec54b167-205d-486f-97aa-9ded2b611093,880,FIDE GP,Baku AZE,2008.04.25,5,"Carlsen,M","Kamsky,G",1/2-1/2,2765,,2726,,,,draw,,draw,,0,B19,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
528d2220-ef80-4728-935b-b537957a90c7,881,FIDE GP,Baku AZE,2008.04.27,6,"Carlsen,M","Gashimov,V",1/2-1/2,2765,,2679,,,,draw,,draw,,0,A15,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
50a7db2a-230a-428a-b07d-de93fb830ed4,882,FIDE GP,Baku AZE,2008.04.28,7,"Radjabov,T","Carlsen,M",0-1,2751,,2765,,,,"Carlsen,M",2765,"Radjabov,T",2751,14,B77,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
38e1c2cc-2efb-4332-b756-c99772973e17,883,FIDE GP,Baku AZE,2008.04.29,8,"Carlsen,M","Cheparinov,I",1/2-1/2,2765,,2696,,,,draw,,draw,,0,A29,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
79c19690-cd9b-4a88-88de-485bb2b5bb6d,884,FIDE GP,Baku AZE,2008.04.30,9,"Karjakin,Sergey","Carlsen,M",1/2-1/2,2732,,2765,,,,draw,,draw,,0,B77,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
0d05d7f5-68a5-49c5-9bbc-5351b377f357,885,FIDE GP,Baku AZE,2008.05.02,10,"Carlsen,M","Navara,D",1/2-1/2,2765,,2672,,,,draw,,draw,,0,C92,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
ad6ddb8a-0adb-4806-90e4-47b9f606a35a,886,FIDE GP,Baku AZE,2008.05.03,11,"Grischuk,A","Carlsen,M",1/2-1/2,2716,,2765,,,,draw,,draw,,0,D17,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
c8e80886-72d7-4bc7-998a-59c7e6311be8,887,FIDE GP,Baku AZE,2008.05.04,12,"Carlsen,M","Adams,Mi",1-0,2765,,2729,,,,"Carlsen,M",2765,"Adams,Mi",2729,36,E37,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
b1663b82-c064-45ef-9f10-9eb2d5c6f37a,888,FIDE GP,Baku AZE,2008.05.05,13,"Bacrot,E","Carlsen,M",0-1,2705,,2765,,,,"Carlsen,M",2765,"Bacrot,E",2705,60,E21,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
146e6dff-6177-4bb6-a07c-55ba4764c20a,889,Rapid Match,Miskolc HUN,2008.05.28,1,"Leko,P","Carlsen,M",1/2-1/2,2741,,2765,,,,draw,,draw,,0,B78,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
1c83308e-e67f-4b45-afb5-7d27cfd6e789,890,Rapid Match,Miskolc HUN,2008.05.28,2,"Carlsen,M","Leko,P",1/2-1/2,2765,,2741,,,,draw,,draw,,0,B18,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
3385d1ee-5031-4b63-be88-a7fff0c9b5f9,891,Rapid Match,Miskolc HUN,2008.05.29,3,"Leko,P","Carlsen,M",1/2-1/2,2741,,2765,,,,draw,,draw,,0,B52,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
0e51e120-cb91-43ee-aadc-fc62cc7250a7,892,Rapid Match,Miskolc HUN,2008.05.29,4,"Carlsen,M","Leko,P",1-0,2765,,2741,,,,"Carlsen,M",2765,"Leko,P",2741,24,B13,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
dae3f8f8-2945-4553-9e7c-fda4704e3e0c,893,Rapid Match,Miskolc HUN,2008.05.31,5,"Leko,P","Carlsen,M",1/2-1/2,2741,,2765,,,,draw,,draw,,0,B76,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
26c7db86-f11a-4cca-8896-6ca29d105954,894,Rapid Match,Miskolc HUN,2008.05.31,6,"Carlsen,M","Leko,P",1/2-1/2,2765,,2741,,,,draw,,draw,,0,E00,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
80e4b231-a446-4cb3-affd-9d5a3203df0c,895,Rapid Match,Miskolc HUN,2008.06.01,7,"Leko,P","Carlsen,M",0-1,2741,,2765,,,,"Carlsen,M",2765,"Leko,P",2741,24,D12,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
8eec2bdc-2560-4466-b21c-44f718fcce90,896,Rapid Match,Miskolc HUN,2008.06.01,8,"Carlsen,M","Leko,P",1/2-1/2,2765,,2741,,,,draw,,draw,,0,E12,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
d0af2233-3945-454a-b8b0-20da06fbf8b8,897,Aerosvit,Foros UKR,2008.06.08,1,"Carlsen,M","Ivanchuk,V",1-0,2765,,2740,,,,"Carlsen,M",2765,"Ivanchuk,V",2740,25,E97,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
54d3dc67-7917-493d-8e0e-78e8b24dfd2b,898,Aerosvit,Foros UKR,2008.06.09,2,"Svidler,P","Carlsen,M",1/2-1/2,2746,,2765,,,,draw,,draw,,0,E15,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
4c90854a-1a58-493c-b9da-d8a79f51c72d,899,Aerosvit,Foros UKR,2008.06.10,3,"Carlsen,M","Van Wely,L",1-0,2765,,2677,,,,"Carlsen,M",2765,"Van Wely,L",2677,88,D43,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
2c08d1be-d794-4801-8577-8f07cf4319d9,900,Aerosvit,Foros UKR,2008.06.11,4,"Eljanov,P","Carlsen,M",0-1,2687,,2765,,,,"Carlsen,M",2765,"Eljanov,P",2687,78,E06,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
f4143cb1-f2c8-4501-99a9-7ac7b7456cc3,901,Aerosvit,Foros UKR,2008.06.12,5,"Carlsen,M","Shirov,A",1-0,2765,,2740,,,,"Carlsen,M",2765,"Shirov,A",2740,25,D43,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
06fc3d09-5390-4148-81e3-ad310ba47ccc,902,Aerosvit,Foros UKR,2008.06.13,6,"Carlsen,M","Alekseev,Evgeny",1/2-1/2,2765,,2711,,,,draw,,draw,,0,E17,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
92a60d7e-e162-4134-9902-4f36029196e3,903,Aerosvit,Foros UKR,2008.06.15,7,"Nisipeanu,LD","Carlsen,M",0-1,2684,,2765,,,,"Carlsen,M",2765,"Nisipeanu,LD",2684,81,B70,,,,,,,2022-09-05T23:01:46+0000,Carlsen.pgn
e646fe2e-47e3-4986-b4bc-405e77323ab7,904,Aerosvit,Foros UKR,2008.06.16,8,"Carlsen,M","Onischuk,Al",1/2-1/2,2765,,2664,,,,draw,,draw,,0,E06,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
005474fb-b860-48fa-80b9-81d5b9b0dcbf,905,Aerosvit,Foros UKR,2008.06.17,9,"Jakovenko,D","Carlsen,M",1/2-1/2,2711,,2765,,,,draw,,draw,,0,A30,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
778d3a14-2830-4a96-92a6-d1f6bba1722c,906,Aerosvit,Foros UKR,2008.06.18,10,"Carlsen,M","Volokitin,And",1/2-1/2,2765,,2684,,,,draw,,draw,,0,D56,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
4c441791-c389-4ff9-8198-37d54004fe9c,907,Aerosvit,Foros UKR,2008.06.19,11,"Karjakin,Sergey","Carlsen,M",1/2-1/2,2732,,2765,,,,draw,,draw,,0,D86,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
563ccaef-07dd-4680-ad26-de409deb88c8,908,41st Festival GM,Biel SUI,2008.07.20,1,"Carlsen,M","Pelletier,Y",1-0,2775,,2569,,,,"Carlsen,M",2775,"Pelletier,Y",2569,206,E15,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
8cf2933a-0444-4d08-a175-5d08de3c8c82,909,41st Festival GM,Biel SUI,2008.07.21,2,"Alekseev,Evgeny","Carlsen,M",1/2-1/2,2708,,2775,,,,draw,,draw,,0,E15,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
1ea30d87-482a-4968-9ffe-ba33166bd310,910,41st Festival GM,Biel SUI,2008.07.22,3,"Carlsen,M","Bacrot,E",1-0,2775,,2691,,,,"Carlsen,M",2775,"Bacrot,E",2691,84,D43,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
3b29d41a-9321-4414-b326-a507605c6a34,911,41st Festival GM,Biel SUI,2008.07.24,4,"Onischuk,Al","Carlsen,M",1/2-1/2,2670,,2775,,,,draw,,draw,,0,D19,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
fd2763ce-35e5-4374-9ad8-a6d4bba5421d,912,41st Festival GM,Biel SUI,2008.07.25,5,"Carlsen,M","Dominguez Perez,L",1/2-1/2,2775,,2708,,,,draw,,draw,,0,B90,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
77d98221-a867-496b-b529-c29366cc52f0,913,41st Festival GM,Biel SUI,2008.07.26,6,"Pelletier,Y","Carlsen,M",0-1,2569,,2775,,,,"Carlsen,M",2775,"Pelletier,Y",2569,206,E15,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
cab8712f-5c29-4819-a00e-8d51ca27b9f0,914,41st Festival GM,Biel SUI,2008.07.28,7,"Carlsen,M","Alekseev,Evgeny",0-1,2775,,2708,,,,"Alekseev,Evgeny",2708,"Carlsen,M",2775,-67,C65,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
f11d1c9d-3969-414c-a50b-86f0b4c8452a,915,41st Festival GM,Biel SUI,2008.07.29,8,"Bacrot,E","Carlsen,M",1/2-1/2,2691,,2775,,,,draw,,draw,,0,E21,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
ac448762-433f-453b-bf41-a761fe9e53ab,916,41st Festival GM,Biel SUI,2008.07.30,9,"Dominguez Perez,L","Carlsen,M",1/2-1/2,2708,,2775,,,,draw,,draw,,0,B35,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
b9badbe0-91ca-465d-b364-91597c330a90,917,41st Festival GM,Biel SUI,2008.07.31,10,"Carlsen,M","Onischuk,Al",1/2-1/2,2775,,2670,,,,draw,,draw,,0,C84,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
dade7b21-e1f3-438a-8b4a-41a7ebdea683,918,13th GrenkeLeasing Rapid WCh,Mainz GER,2008.08.01,1,"Anand,V","Carlsen,M",1/2-1/2,2798,,2775,,,,draw,,draw,,0,B77,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
5426cfd2-8615-49ff-87e9-4bd8092f35b2,919,13th GrenkeLeasing Rapid WCh,Mainz GER,2008.08.01,2,"Carlsen,M","Morozevich,A",1/2-1/2,2775,,2788,,,,draw,,draw,,0,B45,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
3a74b8ea-7972-463e-bfd3-34a791f9706d,920,13th GrenkeLeasing Rapid WCh,Mainz GER,2008.08.01,3,"Polgar,Ju","Carlsen,M",0-1,2711,,2775,,,,"Carlsen,M",2775,"Polgar,Ju",2711,64,B78,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
cd7cc7d4-82c9-4e84-9e13-f7e2b100a422,921,13th GrenkeLeasing Rapid WCh,Mainz GER,2008.08.02,4,"Carlsen,M","Anand,V",1/2-1/2,2775,,2798,,,,draw,,draw,,0,E15,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
b8ee8f4c-4fc2-471e-bdf0-a19c21b508b0,922,13th GrenkeLeasing Rapid WCh,Mainz GER,2008.08.02,5,"Morozevich,A","Carlsen,M",1/2-1/2,2788,,2775,,,,draw,,draw,,0,E17,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
5720de2b-07ff-43ca-9bb4-94afb3b8ad96,923,13th GrenkeLeasing Rapid WCh,Mainz GER,2008.08.02,6,"Carlsen,M","Polgar,Ju",1/2-1/2,2775,,2711,,,,draw,,draw,,0,E10,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
da403952-430e-4bd1-b61e-d2d2da85e559,924,13th GrenkeLeasing Rapid WCh Final,Mainz GER,2008.08.03,1,"Anand,V","Carlsen,M",1-0,2798,,2775,,,,"Anand,V",2798,"Carlsen,M",2775,23,B77,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
c8ac4f3c-8480-4e78-b024-98f0aeea321b,925,13th GrenkeLeasing Rapid WCh Final,Mainz GER,2008.08.03,2,"Carlsen,M","Anand,V",0-1,2775,,2798,,,,"Anand,V",2798,"Carlsen,M",2775,23,E06,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
e6274388-1639-4e66-b36b-61acd1236882,926,13th GrenkeLeasing Rapid WCh Final,Mainz GER,2008.08.03,3,"Anand,V","Carlsen,M",1/2-1/2,2798,,2775,,,,draw,,draw,,0,B52,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
e67c068e-d329-459e-a961-b4ad2c912131,927,13th GrenkeLeasing Rapid WCh Final,Mainz GER,2008.08.03,4,"Carlsen,M","Anand,V",1/2-1/2,2775,,2798,,,,draw,,draw,,0,E06,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
d75143f1-5730-43f7-a58c-0f2b16eaa328,928,Tal Memorial Blitz,Moscow RUS,2008.08.29,1,"Carlsen,M","Grischuk,A",0-1,2775,,2728,,,,"Grischuk,A",2728,"Carlsen,M",2775,-47,D16,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
cd1f4f0f-71ee-44fc-9b5d-d7cc150a73b4,929,Tal Memorial Blitz,Moscow RUS,2008.08.29,2,"Morozevich,A","Carlsen,M",1/2-1/2,2788,,2775,,,,draw,,draw,,0,C54,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
9998c02f-4e93-41e1-b604-58e22b2def8a,930,Tal Memorial Blitz,Moscow RUS,2008.08.29,3,"Carlsen,M","Mamedyarov,S",1-0,2775,,2742,,,,"Carlsen,M",2775,"Mamedyarov,S",2742,33,A13,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
98009942-c92c-4392-85da-757b04cb2323,931,Tal Memorial Blitz,Moscow RUS,2008.08.29,4,"Kamsky,G","Carlsen,M",0-1,2723,,2775,,,,"Carlsen,M",2775,"Kamsky,G",2723,52,A47,,,,,,,2022-09-05T23:01:47+0000,Carlsen.pgn
